EURUSD,Open,High,Low,Close,Range HL
05.01.2017,1.0489,1.0615,1.0481,1.0607,134
06.01.2017,1.0607,1.062,1.0525,1.0532,95
09.01.2017,1.0541,1.0583,1.0511,1.0574,72
10.01.2017,1.0574,1.0627,1.0551,1.0554,76
11.01.2017,1.0554,1.0623,1.0454,1.0582,169
12.01.2017,1.0582,1.0685,1.0572,1.0613,113
13.01.2017,1.0613,1.0673,1.0596,1.0643,77
16.01.2017,1.0617,1.0636,1.058,1.0601,56
17.01.2017,1.0601,1.0719,1.0598,1.0713,121
18.01.2017,1.0713,1.0715,1.0629,1.063,86
19.01.2017,1.063,1.0677,1.0589,1.0664,88
20.01.2017,1.0664,1.071,1.0625,1.0703,85
23.01.2017,1.0695,1.0769,1.0686,1.0765,83
24.01.2017,1.0765,1.0775,1.072,1.0731,55
25.01.2017,1.0731,1.077,1.0711,1.0748,59
26.01.2017,1.0748,1.0766,1.0658,1.0682,108
27.01.2017,1.0682,1.0725,1.0658,1.0699,67
30.01.2017,1.0693,1.074,1.062,1.0695,120
31.01.2017,1.0695,1.0812,1.0685,1.0798,127
01.02.2017,1.0798,1.0807,1.0732,1.0769,75
02.02.2017,1.0769,1.0829,1.0756,1.0759,73
03.02.2017,1.0759,1.0798,1.0713,1.0783,85
06.02.2017,1.0783,1.0802,1.0706,1.075,96
07.02.2017,1.075,1.075,1.0656,1.0683,94
08.02.2017,1.0683,1.0714,1.0641,1.0698,73
09.02.2017,1.0698,1.071,1.0651,1.0655,59
10.02.2017,1.0655,1.0668,1.0608,1.0643,60
13.02.2017,1.0637,1.0658,1.0592,1.0598,66
14.02.2017,1.0598,1.0633,1.0561,1.0578,72
15.02.2017,1.0578,1.0609,1.0521,1.0601,88
16.02.2017,1.0601,1.0679,1.0591,1.0674,88
17.02.2017,1.0674,1.0677,1.0605,1.0616,72
20.02.2017,1.0614,1.0635,1.0602,1.0614,33
21.02.2017,1.0614,1.0616,1.0526,1.0536,90
22.02.2017,1.0536,1.0574,1.0494,1.0558,80
23.02.2017,1.0558,1.0595,1.0538,1.0582,57
24.02.2017,1.0582,1.0618,1.0557,1.0563,61
27.02.2017,1.0563,1.0631,1.0552,1.0587,79
28.02.2017,1.0587,1.063,1.057,1.0576,60
01.03.2017,1.0576,1.0589,1.0514,1.0547,75
02.03.2017,1.0547,1.0552,1.0495,1.0507,57
03.03.2017,1.0507,1.0624,1.0502,1.0622,122
06.03.2017,1.061,1.064,1.0575,1.0582,65
07.03.2017,1.0582,1.0603,1.0558,1.0566,45
08.03.2017,1.0566,1.0574,1.0535,1.0541,39
09.03.2017,1.0541,1.0615,1.0525,1.0577,90
10.03.2017,1.0577,1.0699,1.0573,1.0673,126
13.03.2017,1.0668,1.0714,1.0652,1.0653,62
14.03.2017,1.0653,1.0663,1.06,1.0604,63
15.03.2017,1.0604,1.074,1.0603,1.0734,137
16.03.2017,1.0734,1.077,1.0706,1.0766,64
17.03.2017,1.0766,1.0782,1.0728,1.0738,54
20.03.2017,1.0739,1.0777,1.0725,1.0739,52
21.03.2017,1.0739,1.0819,1.0719,1.0811,100
22.03.2017,1.0811,1.0825,1.0776,1.0797,49
23.03.2017,1.0797,1.0805,1.0768,1.0783,37
24.03.2017,1.0783,1.0818,1.076,1.0798,58
27.03.2017,1.0798,1.0906,1.0795,1.0864,111
28.03.2017,1.0864,1.0873,1.0799,1.0814,74
29.03.2017,1.0813,1.0827,1.074,1.0766,87
30.03.2017,1.0766,1.077,1.0672,1.0674,98
31.03.2017,1.0674,1.0702,1.0652,1.0652,50
03.04.2017,1.0665,1.0681,1.0643,1.067,38
04.04.2017,1.067,1.0677,1.0636,1.0674,41
05.04.2017,1.0674,1.0689,1.0635,1.0663,54
06.04.2017,1.0663,1.0684,1.0629,1.0644,55
07.04.2017,1.0644,1.0666,1.0581,1.0591,85
10.04.2017,1.0598,1.0609,1.057,1.0596,39
11.04.2017,1.0596,1.063,1.0579,1.0605,51
12.04.2017,1.0605,1.0675,1.0589,1.0665,86
13.04.2017,1.0665,1.0678,1.0609,1.0613,69
14.04.2017,1.0613,1.063,1.0606,1.0618,24
17.04.2017,1.0616,1.067,1.0603,1.0643,67
18.04.2017,1.0643,1.0736,1.0637,1.073,99
19.04.2017,1.073,1.0737,1.07,1.0711,37
20.04.2017,1.0711,1.0778,1.0709,1.0717,69
21.04.2017,1.0717,1.0738,1.0682,1.0728,56
24.04.2017,1.0859,1.0937,1.0821,1.0868,116
25.04.2017,1.0868,1.095,1.0851,1.0926,99
26.04.2017,1.0926,1.0951,1.0856,1.0904,95
27.04.2017,1.0904,1.0933,1.0852,1.0873,81
28.04.2017,1.0873,1.0947,1.0857,1.0895,90
01.05.2017,1.0901,1.0924,1.0884,1.0899,40
02.05.2017,1.0899,1.0933,1.0888,1.093,45
03.05.2017,1.093,1.0937,1.0883,1.0886,54
04.05.2017,1.0886,1.0987,1.0875,1.0985,112
05.05.2017,1.0985,1.1,1.095,1.0998,50
08.05.2017,1.0999,1.1023,1.0917,1.0924,106
09.05.2017,1.0924,1.0933,1.0864,1.0874,69
10.05.2017,1.0874,1.0898,1.0853,1.0868,45
11.05.2017,1.0868,1.0893,1.0839,1.0861,54
12.05.2017,1.0861,1.0934,1.0856,1.0931,78
15.05.2017,1.0925,1.099,1.0923,1.0975,67
16.05.2017,1.0975,1.1097,1.0975,1.1083,122
17.05.2017,1.1083,1.1162,1.1081,1.1159,81
18.05.2017,1.1159,1.1172,1.1076,1.1103,96
19.05.2017,1.1103,1.1212,1.1097,1.1206,115
22.05.2017,1.1204,1.1264,1.1162,1.1237,102
23.05.2017,1.1237,1.1268,1.1175,1.1183,93
24.05.2017,1.1183,1.122,1.1169,1.1219,51
25.05.2017,1.1219,1.125,1.1194,1.121,56
26.05.2017,1.121,1.1235,1.1161,1.1183,74
29.05.2017,1.1178,1.119,1.1162,1.1164,28
30.05.2017,1.1165,1.1205,1.111,1.1186,95
31.05.2017,1.1186,1.1252,1.1165,1.1244,87
01.06.2017,1.1244,1.1257,1.1202,1.1213,55
02.06.2017,1.1213,1.1285,1.1205,1.1279,80
05.06.2017,1.1277,1.1284,1.1234,1.1254,50
06.06.2017,1.1254,1.1284,1.124,1.1277,44
07.06.2017,1.1277,1.1282,1.1204,1.1257,78
08.06.2017,1.1257,1.1269,1.1195,1.1214,74
09.06.2017,1.1214,1.1237,1.1166,1.1195,71
12.06.2017,1.1198,1.1232,1.1192,1.1203,40
13.06.2017,1.1203,1.1225,1.1185,1.1211,40
14.06.2017,1.1211,1.1296,1.1193,1.1218,103
15.06.2017,1.1218,1.1229,1.1132,1.1145,97
16.06.2017,1.1145,1.1202,1.1139,1.1198,63
19.06.2017,1.1198,1.1214,1.1143,1.1149,71
20.06.2017,1.1149,1.1165,1.1119,1.1134,46
21.06.2017,1.1134,1.1169,1.1128,1.1168,41
22.06.2017,1.1168,1.1178,1.1139,1.1152,39
23.06.2017,1.1152,1.1209,1.1145,1.1194,64
26.06.2017,1.1201,1.122,1.1172,1.1182,48
27.06.2017,1.1182,1.1349,1.1179,1.1339,170
28.06.2017,1.1339,1.1391,1.1292,1.1378,99
29.06.2017,1.1378,1.1445,1.1375,1.1441,70
30.06.2017,1.1441,1.1445,1.1392,1.1426,53
03.07.2017,1.1418,1.1427,1.1355,1.1364,72
04.07.2017,1.1364,1.1377,1.1336,1.1346,41
05.07.2017,1.1346,1.1369,1.1313,1.1352,56
06.07.2017,1.1352,1.1425,1.133,1.1423,95
07.07.2017,1.1423,1.144,1.138,1.1401,60
10.07.2017,1.1395,1.1418,1.1382,1.1399,36
11.07.2017,1.1399,1.148,1.1383,1.1467,97
12.07.2017,1.1467,1.1489,1.1392,1.1412,97
13.07.2017,1.1412,1.1456,1.1371,1.1398,85
14.07.2017,1.1398,1.1472,1.1392,1.147,80
17.07.2017,1.1464,1.1487,1.1435,1.1478,52
18.07.2017,1.1478,1.1583,1.1472,1.1554,111
19.07.2017,1.1554,1.1557,1.151,1.1515,47
20.07.2017,1.1515,1.1658,1.1479,1.1631,179
21.07.2017,1.1631,1.1683,1.1619,1.1663,64
24.07.2017,1.1659,1.1684,1.1626,1.1642,58
25.07.2017,1.1643,1.1712,1.1631,1.1647,81
26.07.2017,1.1647,1.174,1.1613,1.1734,127
27.07.2017,1.1734,1.1777,1.165,1.1677,127
28.07.2017,1.1677,1.1764,1.1671,1.1751,93
31.07.2017,1.1739,1.1846,1.1723,1.1842,123
01.08.2017,1.1842,1.1844,1.1785,1.1802,59
02.08.2017,1.1802,1.191,1.1794,1.1856,116
03.08.2017,1.1856,1.1893,1.1831,1.187,62
04.08.2017,1.187,1.1889,1.1728,1.1773,161
07.08.2017,1.1771,1.1814,1.1766,1.1795,48
08.08.2017,1.1795,1.1824,1.1715,1.1752,109
09.08.2017,1.1752,1.1764,1.1689,1.1759,75
10.08.2017,1.1759,1.1785,1.1704,1.1772,81
11.08.2017,1.1772,1.1847,1.1749,1.1821,98
14.08.2017,1.1807,1.1838,1.177,1.178,68
15.08.2017,1.178,1.1793,1.1687,1.1735,106
16.08.2017,1.1735,1.1779,1.1682,1.1767,97
17.08.2017,1.1767,1.179,1.1662,1.1723,128
18.08.2017,1.1723,1.1774,1.1709,1.1761,65
21.08.2017,1.1753,1.1828,1.1731,1.1815,97
22.08.2017,1.1815,1.1824,1.1745,1.1762,79
23.08.2017,1.1762,1.1823,1.174,1.1807,83
24.08.2017,1.1807,1.1818,1.1784,1.1799,34
25.08.2017,1.1799,1.1941,1.1774,1.1924,167
28.08.2017,1.1926,1.1984,1.1917,1.1979,67
29.08.2017,1.1979,1.207,1.1947,1.1972,123
30.08.2017,1.1972,1.1984,1.1881,1.1884,103
31.08.2017,1.1884,1.1913,1.1823,1.191,90
01.09.2017,1.191,1.198,1.185,1.186,130
04.09.2017,1.1859,1.1922,1.1852,1.1896,70
05.09.2017,1.1896,1.1941,1.1868,1.1914,73
06.09.2017,1.1914,1.195,1.1903,1.1917,47
07.09.2017,1.1917,1.2059,1.1914,1.2023,145
08.09.2017,1.2023,1.2092,1.2015,1.2036,77
11.09.2017,1.2036,1.2036,1.1948,1.1953,88
12.09.2017,1.1953,1.1978,1.1926,1.1967,52
13.09.2017,1.1967,1.1995,1.1873,1.1885,122
14.09.2017,1.1885,1.1922,1.1838,1.1919,84
15.09.2017,1.1919,1.1987,1.1901,1.1945,86
18.09.2017,1.1946,1.1969,1.1915,1.1954,54
19.09.2017,1.1954,1.2007,1.195,1.1994,57
20.09.2017,1.1994,1.2033,1.1862,1.1892,171
21.09.2017,1.1892,1.1954,1.1866,1.1941,88
22.09.2017,1.1941,1.2004,1.1937,1.1951,67
25.09.2017,1.1915,1.1937,1.1832,1.1848,105
26.09.2017,1.1848,1.1862,1.1758,1.1793,104
27.09.2017,1.1793,1.1795,1.1717,1.1745,78
28.09.2017,1.1745,1.1804,1.1721,1.1786,83
29.09.2017,1.1786,1.1833,1.1773,1.1814,60
02.10.2017,1.1816,1.182,1.173,1.1733,90
03.10.2017,1.1733,1.1773,1.1696,1.1744,77
04.10.2017,1.1744,1.1788,1.1736,1.1759,52
05.10.2017,1.1759,1.1779,1.1699,1.1711,80
06.10.2017,1.1711,1.1739,1.167,1.173,69
09.10.2017,1.1729,1.1756,1.1718,1.174,38
10.10.2017,1.174,1.1825,1.1739,1.1808,86
11.10.2017,1.1808,1.1869,1.1795,1.1859,74
12.10.2017,1.1859,1.188,1.1827,1.183,53
13.10.2017,1.183,1.1875,1.1806,1.182,69
16.10.2017,1.1825,1.1829,1.1781,1.1796,48
17.10.2017,1.1796,1.18,1.1736,1.1766,64
18.10.2017,1.1766,1.1805,1.173,1.1787,75
19.10.2017,1.1787,1.1858,1.1768,1.1852,90
20.10.2017,1.1852,1.1858,1.1763,1.1784,95
23.10.2017,1.1775,1.1777,1.1725,1.1749,52
24.10.2017,1.1749,1.1793,1.1743,1.1761,50
25.10.2017,1.1761,1.1818,1.1753,1.1813,65
26.10.2017,1.1813,1.1837,1.1641,1.1651,196
27.10.2017,1.165,1.1657,1.1575,1.1608,82
30.10.2017,1.1603,1.1658,1.1594,1.1651,64
31.10.2017,1.1651,1.1661,1.1625,1.1646,36
01.11.2017,1.1646,1.1657,1.1606,1.1619,51
02.11.2017,1.1619,1.1687,1.1613,1.1658,74
03.11.2017,1.1658,1.169,1.1599,1.1608,91
06.11.2017,1.1609,1.1624,1.158,1.161,44
07.11.2017,1.161,1.1616,1.1554,1.1587,62
08.11.2017,1.1587,1.1611,1.1579,1.1595,32
09.11.2017,1.1595,1.1655,1.1586,1.1642,69
10.11.2017,1.1642,1.1678,1.1623,1.1665,55
13.11.2017,1.1667,1.1675,1.1638,1.1667,37
14.11.2017,1.1667,1.1805,1.1662,1.1798,143
15.11.2017,1.1798,1.1861,1.1785,1.1791,76
16.11.2017,1.1791,1.1801,1.1757,1.177,44
17.11.2017,1.177,1.1822,1.1765,1.179,57
20.11.2017,1.179,1.1812,1.1722,1.1733,90
21.11.2017,1.1733,1.1758,1.1713,1.1738,45
22.11.2017,1.1738,1.1827,1.1733,1.1822,94
23.11.2017,1.1822,1.1856,1.1813,1.1851,43
24.11.2017,1.185,1.1944,1.1837,1.1933,107
27.11.2017,1.1931,1.1961,1.1896,1.1898,65
28.11.2017,1.1898,1.192,1.1827,1.184,93
29.11.2017,1.184,1.1883,1.1818,1.1847,65
30.11.2017,1.1847,1.1932,1.1809,1.1904,123
01.12.2017,1.1904,1.194,1.1851,1.1896,89
04.12.2017,1.1882,1.1888,1.1829,1.1866,59
05.12.2017,1.1866,1.1877,1.1801,1.1826,76
06.12.2017,1.1826,1.1848,1.1781,1.1796,67
07.12.2017,1.1796,1.1815,1.1772,1.1773,43
08.12.2017,1.1773,1.1777,1.173,1.1773,47
11.12.2017,1.1766,1.1812,1.1757,1.1769,55
12.12.2017,1.1769,1.1793,1.1718,1.1742,75
13.12.2017,1.1742,1.1832,1.173,1.1826,102
14.12.2017,1.1826,1.1863,1.1771,1.1778,92
15.12.2017,1.1778,1.1812,1.1749,1.1749,63
18.12.2017,1.1752,1.1834,1.1737,1.1782,97
19.12.2017,1.1782,1.1849,1.1777,1.184,72
20.12.2017,1.184,1.1902,1.1829,1.1871,73
21.12.2017,1.1871,1.189,1.1849,1.1874,41
22.12.2017,1.1874,1.1876,1.1817,1.1862,59
25.12.2017,1.185,1.1911,1.1812,1.187,99
26.12.2017,1.187,1.1879,1.1847,1.1858,32
27.12.2017,1.1858,1.191,1.1855,1.1888,55
28.12.2017,1.1888,1.1959,1.1888,1.1943,71
29.12.2017,1.1943,1.2026,1.1937,1.2005,89
01.01.2018,1.2,1.2012,1.1995,1.2012,17
02.01.2018,1.2012,1.2081,1.2004,1.2059,77
03.01.2018,1.2059,1.2066,1.2001,1.2015,65
04.01.2018,1.2015,1.2089,1.2005,1.2068,84
05.01.2018,1.2068,1.2083,1.2021,1.2029,62
08.01.2018,1.2027,1.2052,1.1956,1.1967,96
09.01.2018,1.1967,1.1976,1.1916,1.1937,60
10.01.2018,1.1937,1.2018,1.1923,1.1948,95
11.01.2018,1.1948,1.2059,1.1929,1.2032,130
12.01.2018,1.2032,1.2218,1.2031,1.2202,187
15.01.2018,1.2197,1.2297,1.2188,1.2264,109
16.01.2018,1.2264,1.2283,1.2195,1.226,88
17.01.2018,1.226,1.2323,1.2177,1.2186,146
18.01.2018,1.2186,1.2265,1.2165,1.2238,100
19.01.2018,1.2238,1.2295,1.2215,1.2222,80
22.01.2018,1.2271,1.2275,1.2214,1.2262,61
23.01.2018,1.2262,1.2306,1.2223,1.2299,83
24.01.2018,1.2299,1.2415,1.2293,1.2408,122
25.01.2018,1.2408,1.2537,1.2364,1.2396,173
26.01.2018,1.2396,1.2494,1.237,1.2427,124
29.01.2018,1.2425,1.2442,1.2337,1.2383,105
30.01.2018,1.2383,1.2454,1.2335,1.2402,119
31.01.2018,1.2402,1.2475,1.2387,1.2414,88
01.02.2018,1.2414,1.2522,1.2385,1.251,137
02.02.2018,1.251,1.2518,1.241,1.2463,108
05.02.2018,1.2456,1.2475,1.2363,1.2367,112
06.02.2018,1.2367,1.2434,1.2314,1.2377,120
07.02.2018,1.2377,1.2406,1.2246,1.2264,160
08.02.2018,1.2264,1.2295,1.2212,1.2247,83
09.02.2018,1.2247,1.2287,1.2206,1.2252,81
12.02.2018,1.2254,1.2297,1.2235,1.2292,62
13.02.2018,1.2292,1.2371,1.2285,1.2352,86
14.02.2018,1.2352,1.2465,1.2276,1.2451,189
15.02.2018,1.2451,1.251,1.2448,1.2506,62
16.02.2018,1.2506,1.2555,1.2394,1.2406,161
19.02.2018,1.2408,1.2435,1.2369,1.2407,66
20.02.2018,1.2407,1.2412,1.232,1.2337,92
21.02.2018,1.2337,1.236,1.2281,1.2284,79
22.02.2018,1.2284,1.2352,1.226,1.233,92
23.02.2018,1.233,1.2337,1.228,1.2295,57
26.02.2018,1.2296,1.2355,1.2278,1.2317,77
27.02.2018,1.2317,1.2346,1.2222,1.2233,124
28.02.2018,1.2233,1.2242,1.2188,1.2194,54
01.03.2018,1.2194,1.2273,1.2155,1.2267,118
02.03.2018,1.2267,1.2336,1.2252,1.2317,84
05.03.2018,1.2322,1.2365,1.2269,1.2336,96
06.03.2018,1.2336,1.242,1.2328,1.2404,92
07.03.2018,1.2404,1.2444,1.2385,1.2411,59
08.03.2018,1.2411,1.2446,1.2298,1.2312,148
09.03.2018,1.2312,1.2334,1.2273,1.2307,61
12.03.2018,1.2313,1.2345,1.2291,1.2334,54
13.03.2018,1.2334,1.2407,1.2315,1.239,92
14.03.2018,1.239,1.2413,1.2347,1.2368,66
15.03.2018,1.2367,1.2384,1.23,1.2305,84
16.03.2018,1.2305,1.2336,1.226,1.229,76
19.03.2018,1.2304,1.2359,1.2258,1.2335,101
20.03.2018,1.2335,1.2355,1.224,1.2242,115
21.03.2018,1.2242,1.235,1.2241,1.2338,109
22.03.2018,1.2338,1.2388,1.2286,1.2302,102
23.03.2018,1.2302,1.2373,1.2301,1.2353,72
26.03.2018,1.2348,1.2462,1.2335,1.2444,127
27.03.2018,1.2444,1.2476,1.2373,1.2403,103
28.03.2018,1.2403,1.2422,1.23,1.2308,122
29.03.2018,1.2308,1.2335,1.2284,1.23,51
30.03.2018,1.23,1.2331,1.2293,1.2324,38
02.04.2018,1.2322,1.2345,1.2282,1.2302,63
03.04.2018,1.2302,1.2336,1.2254,1.227,82
04.04.2018,1.2271,1.2315,1.2257,1.2278,58
05.04.2018,1.2278,1.229,1.2218,1.224,72
06.04.2018,1.224,1.2291,1.2215,1.2281,76
09.04.2018,1.2279,1.233,1.2261,1.2321,69
10.04.2018,1.2321,1.2378,1.2303,1.2356,75
11.04.2018,1.2356,1.2396,1.2347,1.2367,49
12.04.2018,1.2367,1.238,1.23,1.2327,80
13.04.2018,1.2326,1.2346,1.2307,1.2331,39
16.04.2018,1.2322,1.2395,1.2322,1.238,73
17.04.2018,1.238,1.2414,1.2336,1.237,78
18.04.2018,1.237,1.2397,1.2342,1.2374,55
19.04.2018,1.2374,1.24,1.2329,1.2345,71
20.04.2018,1.2345,1.2353,1.225,1.2288,103
23.04.2018,1.2289,1.2293,1.2198,1.2209,95
24.04.2018,1.2209,1.2245,1.2182,1.2233,63
25.04.2018,1.2232,1.2239,1.216,1.2161,79
26.04.2018,1.2161,1.221,1.2096,1.2103,114
27.04.2018,1.2103,1.2133,1.2056,1.213,77
30.04.2018,1.2121,1.2139,1.2064,1.2078,75
01.05.2018,1.2078,1.2084,1.1982,1.1993,102
02.05.2018,1.1992,1.2032,1.1938,1.1951,94
03.05.2018,1.1951,1.2009,1.1948,1.1988,61
04.05.2018,1.1988,1.1996,1.1911,1.196,85
07.05.2018,1.1954,1.1978,1.1898,1.1922,80
08.05.2018,1.1922,1.1939,1.1838,1.1864,101
09.05.2018,1.1864,1.1897,1.1823,1.1851,74
10.05.2018,1.1851,1.1946,1.1843,1.1915,103
11.05.2018,1.1915,1.1968,1.1891,1.1943,77
14.05.2018,1.1948,1.1996,1.1926,1.1927,70
15.05.2018,1.1927,1.1938,1.182,1.1838,118
16.05.2018,1.1838,1.1854,1.1764,1.1808,90
17.05.2018,1.1807,1.1838,1.1777,1.1795,61
18.05.2018,1.1794,1.1822,1.175,1.1772,72
21.05.2018,1.1763,1.1796,1.1717,1.1791,79
22.05.2018,1.1791,1.183,1.1757,1.1779,73
23.05.2018,1.1779,1.179,1.1676,1.1697,114
24.05.2018,1.1696,1.175,1.1691,1.172,59
25.05.2018,1.172,1.1734,1.1646,1.1651,88
28.05.2018,1.1656,1.1728,1.1608,1.1625,120
29.05.2018,1.1624,1.164,1.151,1.154,130
